gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj_native,padj
FAM172A,16.589500826529815,-0.900794796801788,0.2580828375498729,-3.4903320397185067,0.0004824207514037,0.0010853110267801,0.0010853110267801
RPL36A,630.623574173756,-0.0810931857110073,0.0511693807871732,-1.5847990431679235,0.1130119998795427,0.160658056772084,0.1606580567720839
FNDC3A,27.981897429468297,-0.2709234533586803,0.1751154521352687,-1.5471133475383096,0.1218359159176292,0.1714791216293163,0.1714791216293163
TTC39C,51.81948507568107,-0.0041497415918104,0.1409184109361494,-0.0294478312964423,0.9765074254698144,0.9833911636151204,0.9833911636151204
CCNI,481.40895937961056,-0.0786471015932781,0.0609731394845948,-1.289864721713218,0.1970976314269825,0.2601948929729142,0.2601948929729142
RHOH,175.41198801092776,0.1335031136642248,0.0822289206167917,1.623554251507012,0.1044709759509342,0.1501019769409974,0.1501019769409974
IQGAP1,69.84321812691915,-0.1710196680622793,0.1038195835833971,-1.6472775382006917,0.0995010125984945,0.1434765862991991,0.1434765862991991
DMXL2,31.8502047095868,-0.314851571729385,0.1561775535251414,-2.0159847854109216,0.0438015667711136,0.0694161121570738,0.0694161121570738
SAMD4A,42.80614451330541,4.75279116760929,0.3788803609496477,12.544305953722748,4.2714026898401305e-36,5.08500320219063e-35,5.08500320219063e-35
TMEM50A,641.8448709709479,0.9321129210455515,0.0535508770433758,17.406118676460643,7.4143378022808735e-68,2.430930426977336e-66,2.430930426977336e-66
TTC17,23.11770396154536,-0.2163405501089671,0.17248498556037,-1.2542572874161708,0.2097485034049278,0.2740019639515713,0.2740019639515712
SBF2,6.323056879265076,0.5388156290381241,0.3032239153835217,1.7769562415834608,0.0755754397300455,0.1124634519792345,0.1124634519792345
SLC38A1,63.35334613678706,-0.0267627120081047,0.110128479369534,-0.2430135434659273,0.8079949057277497,0.8390393621264275,0.8390393621264275
DYRK1A,6.447376541078536,-0.2476992355736547,0.3053198583686073,-0.8112778412028863,0.4172061322608995,0.48484152499814,0.4848415249981401
PARP12,125.6095079169032,2.8435850086355794,0.1900075868689638,14.965639296269886,1.2313493017489582e-50,2.3233005693376568e-49,2.3233005693376568e-49
AAK1,18.06104769291585,-0.4134315583205424,0.1876182931113238,-2.203578081137491,0.0275540301783359,0.0456570508340281,0.0456570508340281
FAM107B,80.03978024888633,-0.3905632401113376,0.1095551848207184,-3.564990929005092,0.0003638687728192,0.0008269744836802,0.0008269744836802
LDHA,629.1728579916945,-0.5135863465183254,0.0843975144413939,-6.085325497055511,1.162548833212768e-09,4.297777571951084e-09,4.297777571951083e-09
VOPP1,57.03348854137696,0.1557846875726711,0.1197030829583173,1.3014258590726362,0.1931127270599478,0.2561176751458194,0.2561176751458194
IFI35,600.5476656092901,3.4359605329859937,0.1735349734575186,19.799815936394616,2.987834258583792e-87,1.810808641565935e-85,1.8108086415659344e-85
TC2N,23.982474746042527,-0.1772748966285421,0.1649756433765754,-1.074551933850576,0.282575381488289,0.3532192268603612,0.3532192268603612
UBAC2,68.06511093779623,-0.2940559865248399,0.113152925366958,-2.598748424499043,0.0093564316416399,0.0172309974984161,0.0172309974984161
CD164,440.1762415971317,1.3628223740475054,0.0681119978984239,20.00855085883541,4.639404461534848e-89,2.9931641687321603e-87,2.9931641687321603e-87
MOB1A,454.7586544598672,0.7354840853132456,0.0684086872069478,10.751325823404295,5.841583963607208e-27,4.97156082009124e-26,4.971560820091241e-26
ZFP36L2,454.64767362203406,-0.1850935974622152,0.0741506866813151,-2.496181839255389,0.0125538229335379,0.0224375745014082,0.0224375745014082
ZEB1,11.743973411545902,0.1135347395108488,0.222891189503761,0.5093729355728217,0.6104908431725977,0.6642990676524458,0.6642990676524458
TXNIP,210.17077527093468,0.5029951476521127,0.0720347272310198,6.9826758146661145,2.896101845444129e-12,1.3045503808306887e-11,1.3045503808306886e-11
ANKRD17,13.949961910378692,-0.2073555286752326,0.2326175713561869,-0.8914009696959964,0.3727140976983559,0.4416991796934245,0.4416991796934246
GSTP1,672.49918471931,-0.7259459884360187,0.0635426552634662,-11.42454600655318,3.1529904549191783e-30,3.00284805230398e-29,3.00284805230398e-29
LCP2,50.42254294375895,0.5312746648121419,0.1397566049097772,3.801427955087469,0.0001438645719754,0.0003421274006551,0.0003421274006551
SCML4,24.12246169297674,1.7225472041487369,0.2635331368571567,6.536359050294353,6.303448632100962e-11,2.6101236571846633e-10,2.6101236571846633e-10
AHNAK,39.15004657830056,-0.0824143657836637,0.169019021698883,-0.4876040871333972,0.6258303000243024,0.6773055195068207,0.6773055195068207
SUPT3H,12.50412971921108,0.9566155404240132,0.2502062041624133,3.823308633078727,0.0001316727932436,0.0003146303303313,0.0003146303303313
ABI1,90.95438690845882,0.3812112418475299,0.1140098318363534,3.343669889757489,0.0008267805369761,0.0018071705726255,0.0018071705726255
CCNY,10.256046639497075,-1.0874356049492242,0.2756558515773952,-3.944903032990422,7.983227687443361e-05,0.0001947128704254,0.0001947128704254
RFTN1,39.67780312107759,-0.2466505056368168,0.1904479137123452,-1.2951074171878865,0.1952831765759616,0.2581403523806498,0.2581403523806498
MYH9,57.5225794441874,-0.8914631130662776,0.1224220719686982,-7.281882251545402,3.2919435339054434e-13,1.5382913709838518e-12,1.5382913709838518e-12
LNPEP,30.17828566130088,0.8177257424072615,0.1532394045418812,5.3362628551833895,9.488182574246321e-08,3.0706092473289056e-07,3.0706092473289056e-07
SRSF7,560.1201453036587,0.0514414658546728,0.0496770849554017,1.035516997441679,0.3004275326359096,0.3715863112379834,0.3715863112379834
CD14,652.572404416886,-2.962520344090241,0.2085882027033276,-14.202722424833372,8.812134363883574e-46,1.4686890606472625e-44,1.4686890606472625e-44
KDM6A,11.271641199342934,0.956280012482586,0.2420679441321614,3.950461164574883,7.800075411773518e-05,0.0001908472314054,0.0001908472314054
TMEM59,592.2135879519029,0.0718577609708505,0.0449886302827464,1.5972426926366927,0.1102116195605951,0.1575846805072033,0.1575846805072033
NCOR1,183.95370140553587,-0.2646839188538903,0.0703764585443619,-3.760972409361099,0.000169254100245,0.0004001278965604,0.0004001278965604
RPS29,438.96657134530216,-0.0094779987721569,0.0551050634142991,-0.1719986909532795,0.8634385581305613,0.887854558489009,0.887854558489009
DIP2B,9.686362161093204,0.4483118498547181,0.2512394788341751,1.784400492848563,0.0743586110541352,0.1109830015733361,0.1109830015733361
PAG1,13.60682096887203,0.1631353588500633,0.2340225110113523,0.6970925922683981,0.4857448497805339,0.5489100105088578,0.5489100105088579
NELL2,30.85872736450759,-1.591476720893585,0.2248654644614673,-7.077461737866369,1.4681871053402273e-12,6.673577751546487e-12,6.673577751546487e-12
GIMAP4,338.14440696703866,1.6257171388753762,0.1451511141960795,11.20016989107815,4.069523270168901e-29,3.750712691399908e-28,3.750712691399908e-28
PRR13,617.3920477495848,-0.1542066553916412,0.0631692239666214,-2.441167481701595,0.0146398634976999,0.025669764380033,0.025669764380033
SLCO3A1,21.8178983944075,-0.2238622770517634,0.1959626219458745,-1.1423723301354625,0.2532992876255298,0.3216498890482918,0.3216498890482918
STAT2,79.18481856670974,2.7748548475187094,0.218005252577068,12.728385278413224,4.112564115208291e-37,5.108775298395392e-36,5.108775298395393e-36
APOL6,89.21612236168264,2.221251146879712,0.189529931127723,11.719790819650669,1.0092088108960562e-31,1.0350859598933912e-30,1.0350859598933912e-30
NMI,476.4357549488378,2.315288107278893,0.0831077278937969,27.858878662133453,8.408670147648995e-171,4.204335073824497e-168,4.204335073824497e-168
CAP1,380.4833281942849,-0.2230044308810699,0.0590891359023992,-3.774034388477408,0.0001606286044709,0.0003801860460851,0.0003801860460851
RAN,614.062245092982,0.0024759763001526,0.0607509897240677,0.0407561475360079,0.9674902994854256,0.9757844674588256,0.9757844674588256
CEBPB,647.9628577409524,-1.1823684663271732,0.1078203463357914,-10.96609783319422,5.562137309024445e-28,4.879067814933724e-27,4.879067814933724e-27
TAB2,15.14455671141181,0.3431997807869574,0.2157514483449794,1.5907183169319556,0.1116729828012021,0.1591917074856766,0.1591917074856766
HERC1,11.977470800178612,-0.3856956885137488,0.2201949775259278,-1.7516098361886268,0.0798409200693451,0.1178463764861183,0.1178463764861183
STAG2,68.67943725117141,0.0351026956207109,0.1038240534512559,0.3380979113591555,0.7352894044587803,0.7748044304096737,0.7748044304096737
FBXO11,16.893929006823676,0.1054587202498328,0.2050460178257125,0.5143173291932539,0.6070301479212086,0.661572267606875,0.661572267606875
PNISR,192.6484913483531,-0.3061975122489125,0.0737849971666477,-4.14986140823923,3.326766396061391e-05,8.465054442904304e-05,8.465054442904302e-05
MAFB,494.3029702850412,0.2618965260989545,0.1016787135074657,2.575726197398482,0.0100029821728647,0.0183372725442067,0.0183372725442067
RBM39,276.0716532245152,-0.2508849563144545,0.0800274941769043,-3.1349845311895197,0.0017186317379391,0.0036030015470421,0.0036030015470421
ZSWIM6,9.059358104218711,-0.3126707827947211,0.2654164707593738,-1.178038355721292,0.2387813154842288,0.3057379199541983,0.3057379199541983
GPR183,582.7637214165948,-0.2815586814212673,0.0682615107120565,-4.124706272747899,3.7120818215896665e-05,9.42152746596362e-05,9.42152746596362e-05
SND1,25.12391173036624,-0.3233019897079647,0.1630363872413358,-1.983005114247255,0.047366858279104,0.074184586184971,0.074184586184971
ATRX,69.4306965516385,-0.2567558504253136,0.1155627752212505,-2.2217868161589407,0.026297716118929,0.0437609412648638,0.0437609412648638
AP3B1,30.12973849878414,0.2463850436198405,0.1518712287189945,1.6223286378733643,0.1047329999780641,0.1503704235148086,0.1503704235148086
PPM1K,206.9365127249872,3.097407807015025,0.1632797954890312,18.96993928574036,3.0225547806193824e-80,1.4744169661557962e-78,1.4744169661557962e-78
RALA,390.4967195190404,-0.1775032808486443,0.092683051801621,-1.9151643951967905,0.0554715415953255,0.0852097413138641,0.0852097413138642
RICTOR,25.483873439511218,0.7963717740202125,0.1773282352501765,4.490947382951638,7.090706805214888e-06,1.932072698968634e-05,1.932072698968634e-05
KDM2A,20.653503926863927,-0.3851624954216065,0.1958264761643011,-1.9668560807806696,0.0491998050532572,0.0768146839238989,0.0768146839238989
TBL1X,11.740735316818466,-0.512795358712472,0.2315853100326481,-2.2142827567093084,0.0268093340408104,0.0444968199847477,0.0444968199847477
ITFG1,42.8822179996928,-0.1193975256351265,0.1411487463386037,-0.8458985909000004,0.3976093186596587,0.4662836183159151,0.466283618315915
CNBP,489.7906557699668,-0.2504544899486158,0.0546821742416652,-4.580185287471276,4.645641791728246e-06,1.295855450970222e-05,1.295855450970222e-05
FRYL,17.046813765105384,0.2645289746319066,0.1937877329010616,1.3650449936733715,0.172238908892795,0.2330702420741475,0.2330702420741475
SLAMF7,285.62197194637366,2.437952810224812,0.1472221734003741,16.559684957202357,1.3630587457842213e-61,3.540412326712262e-60,3.540412326712262e-60
ZNFX1,82.79199802738607,2.003571400529411,0.1376073911628532,14.560056575436844,5.041606243657688e-48,9.083975213797636e-47,9.083975213797636e-47
HIF1A,141.413613861778,-0.1553738297273322,0.1442048375473374,-1.077452271157883,0.2812782627060299,0.3520378757271964,0.3520378757271964
INPP5D,8.690924201172379,0.5052813579613084,0.2590400187638456,1.9505918829551556,0.0511056135614606,0.0795418109906002,0.0795418109906002
EIF5,545.9757341849381,-0.1769538408447099,0.0477144664380465,-3.708599384098119,0.0002084088598563,0.0004897975554791,0.0004897975554791
NAP1L1,343.631859335516,-0.4109134712438452,0.065599023649719,-6.264018096336485,3.7518190701359305e-10,1.4457876956207827e-09,1.4457876956207827e-09
STAT3,142.56961957786092,0.6706645818157217,0.1141490123191984,5.875342836434899,4.219691360363649e-09,1.4858068170294541e-08,1.4858068170294541e-08
NCOA1,10.72430119737368,-0.2333986244471887,0.2293241860296456,-1.0177671552577383,0.3087886243335211,0.3789720341973691,0.3789720341973691
LTB,570.1649381515617,0.018524711296409,0.0821512229582857,0.2254952589788638,0.821594013193558,0.8505114008214886,0.8505114008214886
ABR,13.549327839052571,-1.061549720818584,0.2569549313495709,-4.13126813812502,3.607674623068565e-05,9.168169308941716e-05,9.168169308941718e-05
ACTR2,181.48143017721372,-0.4158873895181937,0.0712320341674834,-5.838488179915568,5.267661921379286e-09,1.8386025879048137e-08,1.8386025879048137e-08
YWHAZ,146.04784103584836,-0.1210875296872534,0.0991291708085141,-1.221512585040743,0.2218920035609084,0.2870135374419429,0.2870135374419429
PPP1R12A,117.72346650168508,-0.2437688800239821,0.0902043604349999,-2.7024068332000293,0.0068839473885663,0.0129763381499836,0.0129763381499836
ARF1,488.5123735022856,-0.0274700249212748,0.0509425159218897,-0.53923573314272,0.5897242070967589,0.6452124804122088,0.6452124804122088
SLC3A2,583.334746789268,-0.4077716787070006,0.0679670845644539,-5.999546417506057,1.978694625092757e-09,7.1691834242491215e-09,7.1691834242491215e-09
PDE4D,14.43261972101804,-0.3094861457026505,0.2117792540311804,-1.4613619597370218,0.1439161343654186,0.199744808279554,0.199744808279554
TFEC,93.50348615551177,1.5490119829817677,0.1441047618792671,10.749207470878376,5.9772979681055526e-27,5.065506752631824e-26,5.065506752631824e-26
SSB,544.795364795169,2.049504148658857,0.1216069419493242,16.853512766671848,9.886389813160492e-64,2.7848985389184487e-62,2.7848985389184487e-62
FBXW7,10.493031874040929,-0.432922887257338,0.2357514718950358,-1.836352849792977,0.0663054881361314,0.1002350538717028,0.1002350538717028
EIF4A2,488.376442715958,0.0123948149794978,0.0687327699020435,0.1803334129726282,0.8568908258799975,0.88202864218219,0.88202864218219
GNB1,79.9133083825212,0.140565621499584,0.1059978474124576,1.3261176989058716,0.1848007145107468,0.2467299259155499,0.2467299259155499
VRK2,148.1060549391575,-0.1640306440385019,0.1247429212027507,-1.3149495174310926,0.1885268692584135,0.2506766387834288,0.2506766387834288
TGFBR2,26.83847567122916,-0.5652961027800546,0.2231668043928263,-2.533065364797713,0.0113069866013758,0.0203748804170361,0.0203748804170361
LDHB,510.2266641688684,-0.0790094800931577,0.0880008855189981,-0.897825966490993,0.3692783388864342,0.4388334389618945,0.4388334389618945
TAX1BP1,288.9152642951018,0.0410906343440139,0.0717799715732092,0.5724526416412012,0.5670153611846398,0.6254995710806837,0.6254995710806838
FLI1,10.882549331414776,-0.0039675354099296,0.2410998777387658,-0.0164559826705033,0.9868706180684232,0.9908339538839592,0.9908339538839592
VMP1,123.88072168023656,-0.1798242884511862,0.1086415362129545,-1.655207526693127,0.0978824089933642,0.1413464389795874,0.1413464389795873
PNRC1,332.2131492481887,-0.2070404903372185,0.0974989531328873,-2.1235150089768684,0.0337107191406973,0.0545480892244293,0.0545480892244293
PRKAG2,66.42852829722047,0.4510945821001864,0.1126065694616354,4.005934860255842,6.177267250315404e-05,0.0001534724782687,0.0001534724782687
JARID2,39.43355650402424,-1.4719010876564245,0.1824879120602558,-8.065745676187122,7.279019929137249e-16,3.851333295839815e-15,3.851333295839815e-15
CALR,242.2206279663172,-0.709857399285328,0.0857099318674458,-8.282090346112433,1.2103171167087835e-16,6.650094047850459e-16,6.650094047850459e-16
PTPN1,82.28188491430215,0.3748961600362606,0.1172817616884338,3.1965427074006194,0.001390852350371,0.0029529773893228,0.0029529773893228
PLAC8,446.69350068600346,1.619575849767574,0.1475648102508278,10.975352775601785,5.020948586446448e-28,4.423743247970438e-27,4.423743247970439e-27
TAPBP,228.07803035362863,1.0485033037042566,0.0815243586500527,12.861227258530274,7.438617069393725e-38,9.598215573411258e-37,9.598215573411258e-37
ST8SIA4,68.10327378186928,0.7353535886915143,0.145061618056453,5.069249871494883,3.993866208060142e-07,1.2384081265302766e-06,1.2384081265302766e-06
TRIP12,26.91336547082917,-0.0551166064297692,0.1705423591736198,-0.3231842616511362,0.7465556992940996,0.7846092478130317,0.7846092478130315
NKTR,68.25093559534228,-0.0917664020111784,0.1143528491286182,-0.8024846141608972,0.4222726849137291,0.4887415334649643,0.4887415334649643
CSDE1,224.6328935626648,-0.1682886205873232,0.0736262572096829,-2.2857147295705653,0.022270952975672,0.0376516533823703,0.0376516533823703
EIF4G2,283.13315137925736,-0.4161438249059264,0.0653019323424875,-6.372611192014751,1.8583659164277926e-10,7.4186264128854e-10,7.4186264128854e-10
COX6A1,606.4490638603878,0.0685700149041829,0.0484409641273641,1.4155377816984434,0.1569108789842964,0.215179577237831,0.215179577237831
RPS6KA5,15.330577690961263,1.3793464089522192,0.2375876548078789,5.805631652316292,6.4123795682336605e-09,2.2149843068164632e-08,2.2149843068164632e-08
JAZF1,16.345409934135013,0.199814601586208,0.19438376623997,1.0279387288933042,0.3039786501961615,0.3745886015972415,0.3745886015972415
RASSF3,23.715749142113594,0.2789453647159496,0.1800463926198855,1.549297159787366,0.1213103022147138,0.170859580584104,0.170859580584104
CCL5,508.2851231635833,0.1054194112564574,0.146944840215782,0.7174080498617958,0.4731223540398929,0.5364199025395611,0.5364199025395612
GLRX,563.635675912287,1.0843979959776453,0.0930783630754871,11.650376737912676,2.2844663631157077e-31,2.307541780924957e-30,2.307541780924957e-30
GPR141,20.440182701874303,3.3832335785911987,0.3405632694828747,9.934229207185028,2.9545205365743425e-23,2.1804579605714713e-22,2.1804579605714703e-22
GOLGA4,65.56659663403539,1.0868296358618463,0.1501362259540078,7.238956680546783,4.5214940726841444e-13,2.0961332376103027e-12,2.0961332376103023e-12
DNAJB6,384.20070287960425,0.0799885470060979,0.0752491916528581,1.0629821430521622,0.2877900494116827,0.3585845307849151,0.3585845307849151
PTK2B,26.037764623121284,0.3839194720743512,0.1733614145243938,2.2145612570571727,0.0267901937504527,0.0444968199847477,0.0444968199847477
HLA-DQA1,494.78526414055045,-0.5748468313105709,0.1508124490378458,-3.811666974298092,0.0001380327650609,0.0003290411562836,0.0003290411562836
HERC4,39.104955758737134,0.1860037999236521,0.1347493566752008,1.3803687417372592,0.167473139397024,0.2273905490794623,0.2273905490794623
PIK3R5,32.48780723147755,-0.9368654305128942,0.149814313547093,-6.253510818366482,4.01326750057005e-10,1.540601727666046e-09,1.5406017276660459e-09
SLC7A11,170.91121292886828,-1.4328597566960208,0.1238815159242383,-11.566372481043166,6.100789986650588e-31,5.951990230878622e-30,5.951990230878622e-30
TPM4,376.38801196585246,-0.1723511480319494,0.1273546236342595,-1.353316771026014,0.175954453623884,0.2371353822424313,0.2371353822424313
RBM6,40.276010956250985,-0.2137895242749027,0.1804588503903096,-1.1846995800566338,0.2361362485750783,0.302544841223675,0.302544841223675
SMAD3,9.465018547163885,-0.4643034929695276,0.2493715176377136,-1.8618946436539985,0.0626179422111148,0.0953088922543605,0.0953088922543605
DIAPH2,10.23218436673487,0.6085362008806333,0.247801153621683,2.4557440188905773,0.0140593264845487,0.0247741435851078,0.0247741435851078
SESN3,50.38655533401812,-0.6142758094536882,0.1192663455625367,-5.15045385650385,2.5985686089330444e-07,8.158771142646922e-07,8.158771142646922e-07
ASAP1,16.586959776067086,-0.242973919815901,0.2303333169436017,-1.0548796111653895,0.2914803882113222,0.3618626793436652,0.3618626793436652
IGF2R,19.728109403640037,0.2374993384662108,0.191011912399258,1.243374486350273,0.2137298675400372,0.2783665077093207,0.2783665077093207
PSMB3,583.9549970582249,0.0775538551915657,0.0584732620585237,1.3263131294769386,0.184735999694965,0.2467299259155499,0.2467299259155499
PILRA,379.5231819929859,0.70314600684974,0.0856027486371646,8.21405875446933,2.1383486998075956e-16,1.162146032504128e-15,1.162146032504128e-15
PDCD4,182.0650737440642,0.3621580428913203,0.1065582799420798,3.398685142892439,0.0006771061685778,0.0014980224968535,0.0014980224968535
CASP1,515.5937853510707,0.8406139511314439,0.0834856447154482,10.06896399969821,7.577199790438858e-24,5.697142699578089e-23,5.697142699578089e-23
RNF13,192.0054280599884,0.2057499732868714,0.0746687183381777,2.755504284337936,0.005860173703945,0.0111516150408088,0.0111516150408088
ITSN2,81.37757260767131,-0.0791814903648067,0.1027748261456754,-0.7704366266946837,0.4410409338522109,0.505780887445196,0.5057808874451959
ERC1,12.514367296940218,-0.7219274220446983,0.2196938427061633,-3.286061243920539,0.001015989173093,0.0021849229528883,0.0021849229528883
GLS,21.10533511250372,0.6968664789615971,0.1923595990846518,3.622727861139525,0.0002915124717125,0.0006751338708951,0.0006751338708951
LITAF,325.7590835385812,-0.0549400788531368,0.0755879446638294,-0.7268365226423066,0.4673261066469807,0.5313542997691652,0.531354299769165
SOD1,554.761975743485,-0.0365087855976404,0.0670054411657775,-0.5448629986229689,0.5858477462784739,0.6416733256062146,0.6416733256062146
NSMCE2,46.325418883806336,-0.0837533709621942,0.1279377388845403,-0.6546416381313335,0.5126985091128398,0.5750964768511944,0.5750964768511944
CAMK2D,7.964502597709908,0.7054206574640107,0.2899681956138722,2.4327518263532726,0.014984567479835,0.0262197156252581,0.0262197156252581
LEPROTL1,330.3687604765164,0.1027965067442154,0.0826854584847264,1.2432235199276769,0.2137854779207583,0.2783665077093207,0.2783665077093207
SETD2,54.24560026445314,-0.5981043626818993,0.1546628997797286,-3.867148252966428,0.0001101154908689,0.0002653385322143,0.0002653385322143
LSP1,347.88910739119905,-0.5928839283782548,0.0967546183776011,-6.127706752606122,8.915470838190467e-10,3.329445273744569e-09,3.329445273744569e-09
ROCK1,88.53872716655619,-0.2826967045926357,0.1119533576448656,-2.5251293086661666,0.0115655724808213,0.0207826998756898,0.0207826998756898
STK38,26.86849124325358,-0.1851819518412353,0.1763761772461936,-1.049926099615767,0.2937520908270647,0.3644566883710481,0.3644566883710481
RB1,26.399376661538174,0.414819684218533,0.162845049493043,2.547327570042311,0.0108551484061778,0.0196473274319961,0.0196473274319961
HLA-DQB1,505.109359684531,-0.6194552887392392,0.1001728558276682,-6.183863718579762,6.255137386117677e-10,2.3559839495735127e-09,2.355983949573513e-09
USP3,76.11722788411294,-0.2594586372319574,0.1196627142859693,-2.1682496405012546,0.0301396977647175,0.0494498732809146,0.0494498732809146
ACAP2,45.34188786548152,0.0777013014521842,0.1466482703973515,0.5298480591802979,0.5962172809866324,0.6517530165493248,0.6517530165493247
ZNF706,513.2604773441391,0.0784755286328407,0.0625296642344236,1.25501279422573,0.2094741154735108,0.2739278639427828,0.2739278639427828
C11orf58,438.05048886287466,0.036393993060978,0.0492392425737507,0.7391257695823995,0.4598306301662165,0.5234270121413961,0.5234270121413961
SERPINB1,481.1061385657525,1.0259459928359669,0.1217025005757416,8.42994998444973,3.458129900399751e-17,1.9427696069661524e-16,1.942769606966152e-16
UBE2D2,318.4138742603701,-0.2164825703406986,0.0727260379784006,-2.9766858797531794,0.002913823871046,0.0058805728981756,0.0058805728981756
GPR155,30.465417154704717,1.958721061282681,0.2005194924640297,9.768232690066515,1.541169261663333e-22,1.0969176239596674e-21,1.0969176239596674e-21
XRCC5,216.5098993069173,-0.3887353331505628,0.0997300822844267,-3.897874385001541,9.704072772181385e-05,0.0002355357468976,0.0002355357468976
RPS26,561.5686170590145,-0.3170993272782424,0.0877579110118989,-3.613341790180574,0.0003022758242843,0.0006956865921388,0.0006956865921388
RPL38,482.77020847807216,-0.008949515888089,0.0547527265143883,-0.1634533375381268,0.8701615102220733,0.8934160946191467,0.8934160946191468
ITK,27.242031333066947,0.3386770263793534,0.2445716038247908,1.3847765688365807,0.1661207977293504,0.225861043819647,0.225861043819647
PAPOLA,284.0415120215833,-0.1378428863903469,0.0627626523388946,-2.196256551524421,0.0280735856961338,0.0463260490035211,0.0463260490035211
RASA3,15.724145606603685,-0.1718823956965283,0.2152245791848003,-0.7986188024971966,0.4245114816907209,0.4904812035710236,0.4904812035710236
LRRC8C,16.91695289929178,-0.7145893056016815,0.2141825075756625,-3.3363569868059564,0.0008488408893558,0.0018513432701327,0.0018513432701327
DOCK11,12.84944727759095,-0.1929730586713474,0.2395021069128237,-0.8057259335158486,0.420400892836231,0.4877040520141891,0.4877040520141891
SEC61B,559.4809646121494,0.045200996455685,0.0732594281831708,0.6169990344815262,0.5372353625688333,0.5989245959518766,0.5989245959518766
PPP4C,559.7354728852775,-0.2976814930335846,0.054390657775177,-5.473026163133502,4.4241476515259425e-08,1.474715883841981e-07,1.474715883841981e-07
BPTF,31.96997486799733,-0.3840297803650685,0.1494199744719816,-2.570136835601452,0.0101658351901474,0.0185677355071186,0.0185677355071186
WNK1,33.68227986544891,-0.737966160873315,0.1583346991941685,-4.660798704447815,3.1498466740549043e-06,8.897871960607074e-06,8.897871960607074e-06
HNRNPM,349.78822005378385,-0.6622480994376403,0.0780771130780047,-8.481974721273396,2.2140367721672465e-17,1.2544117689332838e-16,1.254411768933284e-16
COX7A2,553.9918409431846,-0.0488593200358653,0.0563172197760965,-0.8675733679701877,0.3856279311053801,0.4547499187563444,0.4547499187563444
RAB1A,192.35121743070405,0.1532319664339725,0.0911375688600777,1.6813260255957387,0.0926996054049017,0.1344446778896326,0.1344446778896326
HERPUD1,527.7522487935954,0.0643824654554584,0.1143349990875405,0.5631037387437595,0.5733642457737724,0.6314584204556964,0.6314584204556964
ZNRF2,9.519120924109224,1.2451202221361133,0.2796728464301187,4.452059747771147,8.50504916287611e-06,2.3017724392086897e-05,2.30177243920869e-05
LDLRAD4,32.32815767423354,-0.1161276747616303,0.1466434807390536,-0.7919047896051715,0.4284161940211138,0.4938515204854338,0.4938515204854338
PRMT2,184.2798716825629,0.2558540191818569,0.0742535982586364,3.445678393802265,0.0005696278446251,0.0012686588967152,0.0012686588967152
RAB2A,179.95355927577077,-0.1611972216120593,0.0907392412942869,-1.7764885325551938,0.0756524303668675,0.1124943202481301,0.1124943202481301
EIF3H,354.1532164435613,-0.4070971558684931,0.0710405399984703,-5.730490729339312,1.0014050093516829e-08,3.4003565682569875e-08,3.4003565682569875e-08
RNF149,159.5464704099906,0.25165947338995,0.1183854189752782,2.1257640980474344,0.0335229067904213,0.0543761667322324,0.0543761667322324
PPDPF,530.3420399971283,-0.155499434801817,0.0604144047626601,-2.573880110425673,0.0100565113747285,0.0184020852197919,0.0184020852197919
ALDOA,512.5377352339582,-0.8543943552684338,0.0607886849611707,-14.05515443892536,7.162549038761744e-45,1.1369125458351977e-43,1.1369125458351977e-43
GIMAP5,262.3865869240953,1.0316368197922463,0.1146732370441502,8.99631724353484,2.334161213457013e-19,1.4820071196552465e-18,1.482007119655247e-18
COMMD10,24.516269045274225,-0.060356300943343,0.16364203824226,-0.3688312709353446,0.712253494608756,0.7571387937257826,0.7571387937257826
WASF2,172.09697229119072,0.1046154444185313,0.0878029731186935,1.1914795217368146,0.2334653911728043,0.2998913181410459,0.2998913181410459
KPNB1,129.74760212275856,1.227311889143366,0.0980424401164646,12.518169556831124,5.938898153036444e-36,6.905695526786561e-35,6.905695526786561e-35
PPP6R3,18.357535067128588,-0.5323844922591083,0.2660890160013954,-2.000775906722569,0.0454165449718874,0.0715221180659645,0.0715221180659645
PSMB1,510.7299397505861,-0.2501824367129736,0.0485798438606968,-5.149922618738214,2.6059395071135665e-07,8.169089363992371e-07,8.169089363992371e-07
ATP1B3,463.1411786999455,-0.7217050338994517,0.053687455103636,-13.442712687839316,3.3974964328437445e-41,4.718745045616313e-40,4.718745045616313e-40
C4orf3,537.2794476544695,0.8339032962849517,0.0576616990138364,14.461996620752515,2.1059889731476758e-47,3.694717496750309e-46,3.694717496750309e-46
ITPR1,7.394890512174539,-0.480347708486818,0.2980943183389389,-1.6113950482633943,0.1070936458222201,0.1535392771644732,0.1535392771644732
EZR,240.1632316844904,-0.0808361869239079,0.0807149760611326,-1.0015017146592904,0.3165843115739837,0.3872590967265855,0.3872590967265856
ATP8A1,9.108214693787156,-0.1431293053864177,0.2871584693580927,-0.498433167255577,0.6181787642314757,0.6712038699581712,0.6712038699581712
IRF2,175.24813709190528,2.084991061824591,0.1343406816535131,15.5201762873448,2.5335399515871105e-54,5.33376831913076e-53,5.33376831913076e-53
