seed,grid_id,donors_per_group,cells_per_donor,donor_sd,nonnull_fraction,method,discoveries,true_positive,false_positive,fdp,sensitivity,any_false_positive,pvalue_nonfinite,two_methods_seconds
270908,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.003079499991144985
270909,10,8,20,0.8,0.0,cell_welch,101,0,101,1.0,,1,0,0.0014926999574527144
270909,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0014926999574527144
270910,10,8,20,0.8,0.0,cell_welch,103,0,103,1.0,,1,0,0.0021909999777562916
270910,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021909999777562916
270911,10,8,20,0.8,0.0,cell_welch,103,0,103,1.0,,1,0,0.002645400003530085
270911,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002645400003530085
270912,10,8,20,0.8,0.0,cell_welch,103,0,103,1.0,,1,0,0.0021526999771595
270912,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021526999771595
270913,10,8,20,0.8,0.0,cell_welch,96,0,96,1.0,,1,0,0.003038100025150925
270913,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.003038100025150925
270914,10,8,20,0.8,0.0,cell_welch,99,0,99,1.0,,1,0,0.0030963000026531518
270914,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0030963000026531518
270915,10,8,20,0.8,0.0,cell_welch,100,0,100,1.0,,1,0,0.0016042000497691333
270915,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016042000497691333
270916,10,8,20,0.8,0.0,cell_welch,100,0,100,1.0,,1,0,0.0017030000453814864
270916,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0017030000453814864
270917,10,8,20,0.8,0.0,cell_welch,110,0,110,1.0,,1,0,0.0026013999595306814
270917,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0026013999595306814
270918,10,8,20,0.8,0.0,cell_welch,95,0,95,1.0,,1,0,0.001415100006852299
270918,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.001415100006852299
270919,10,8,20,0.8,0.0,cell_welch,96,0,96,1.0,,1,0,0.0017257999861612916
270919,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0017257999861612916
270920,10,8,20,0.8,0.0,cell_welch,100,0,100,1.0,,1,0,0.002252299978863448
270920,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002252299978863448
270921,10,8,20,0.8,0.0,cell_welch,101,0,101,1.0,,1,0,0.0015376000083051622
270921,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0015376000083051622
270922,10,8,20,0.8,0.0,cell_welch,103,0,103,1.0,,1,0,0.0018497999990358949
270922,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0018497999990358949
270923,10,8,20,0.8,0.0,cell_welch,102,0,102,1.0,,1,0,0.0013971999869681895
270923,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0013971999869681895
270924,10,8,20,0.8,0.0,cell_welch,108,0,108,1.0,,1,0,0.0016260999836958945
270924,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016260999836958945
270925,10,8,20,0.8,0.0,cell_welch,104,0,104,1.0,,1,0,0.0020726000075228512
270925,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0020726000075228512
270926,10,8,20,0.8,0.0,cell_welch,86,0,86,1.0,,1,0,0.0014790999703109264
270926,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0014790999703109264
270927,10,8,20,0.8,0.0,cell_welch,103,0,103,1.0,,1,0,0.0020738999592140317
270927,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0020738999592140317
270928,10,8,20,0.8,0.0,cell_welch,111,0,111,1.0,,1,0,0.0016515000024810433
270928,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016515000024810433
270929,10,8,20,0.8,0.0,cell_welch,112,0,112,1.0,,1,0,0.0017455999623052776
270929,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0017455999623052776
270930,10,8,20,0.8,0.0,cell_welch,108,0,108,1.0,,1,0,0.0021243999944999814
270930,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021243999944999814
270931,10,8,20,0.8,0.0,cell_welch,107,0,107,1.0,,1,0,0.0017624000320211053
270931,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0017624000320211053
270932,10,8,20,0.8,0.0,cell_welch,102,0,102,1.0,,1,0,0.0016505999956279993
270932,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016505999956279993
270933,10,8,20,0.8,0.0,cell_welch,113,0,113,1.0,,1,0,0.0026382000069133937
270933,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0026382000069133937
270934,10,8,20,0.8,0.0,cell_welch,96,0,96,1.0,,1,0,0.0018979000160470605
270934,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0018979000160470605
270935,10,8,20,0.8,0.0,cell_welch,84,0,84,1.0,,1,0,0.0015152000123634934
270935,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0015152000123634934
270936,10,8,20,0.8,0.0,cell_welch,109,0,109,1.0,,1,0,0.0018013999797403812
270936,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0018013999797403812
270937,10,8,20,0.8,0.0,cell_welch,107,0,107,1.0,,1,0,0.0016937999753281474
270937,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016937999753281474
270938,10,8,20,0.8,0.0,cell_welch,90,0,90,1.0,,1,0,0.0016403999761678278
270938,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016403999761678278
270939,10,8,20,0.8,0.0,cell_welch,97,0,97,1.0,,1,0,0.003652100043836981
270939,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.003652100043836981
270940,10,8,20,0.8,0.0,cell_welch,113,0,113,1.0,,1,0,0.0018020999850705266
270940,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0018020999850705266
270941,10,8,20,0.8,0.0,cell_welch,96,0,96,1.0,,1,0,0.0015061000012792647
270941,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0015061000012792647
270942,10,8,20,0.8,0.0,cell_welch,108,0,108,1.0,,1,0,0.0015057999989949167
270942,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0015057999989949167
270943,10,8,20,0.8,0.0,cell_welch,101,0,101,1.0,,1,0,0.001476000004913658
270943,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.001476000004913658
270944,10,8,20,0.8,0.0,cell_welch,95,0,95,1.0,,1,0,0.002762200019787997
270944,10,8,20,0.8,0.0,donor_mean_welch,1,0,1,1.0,,1,0,0.002762200019787997
270945,10,8,20,0.8,0.0,cell_welch,103,0,103,1.0,,1,0,0.0014093999634496868
270945,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0014093999634496868
270946,10,8,20,0.8,0.0,cell_welch,100,0,100,1.0,,1,0,0.0015577999874949455
270946,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0015577999874949455
270947,10,8,20,0.8,0.0,cell_welch,88,0,88,1.0,,1,0,0.0016502999933436513
270947,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0016502999933436513
270948,10,8,20,0.8,0.0,cell_welch,92,0,92,1.0,,1,0,0.001437300001271069
270948,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.001437300001271069
270949,10,8,20,0.8,0.0,cell_welch,106,0,106,1.0,,1,0,0.0018621000344865024
270949,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0018621000344865024
270950,10,8,20,0.8,0.0,cell_welch,95,0,95,1.0,,1,0,0.0014143000007607043
270950,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0014143000007607043
270951,10,8,20,0.8,0.0,cell_welch,101,0,101,1.0,,1,0,0.0015612999559380114
270951,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0015612999559380114
270952,10,8,20,0.8,0.0,cell_welch,93,0,93,1.0,,1,0,0.0034989999840036035
270952,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0034989999840036035
270953,10,8,20,0.8,0.0,cell_welch,102,0,102,1.0,,1,0,0.0014188999775797129
270953,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0014188999775797129
270954,10,8,20,0.8,0.0,cell_welch,107,0,107,1.0,,1,0,0.0015842000138945878
270954,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0015842000138945878
270955,10,8,20,0.8,0.0,cell_welch,95,0,95,1.0,,1,0,0.001362500013783574
270955,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.001362500013783574
270956,10,8,20,0.8,0.0,cell_welch,92,0,92,1.0,,1,0,0.001576900016516447
270956,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.001576900016516447
270957,10,8,20,0.8,0.0,cell_welch,103,0,103,1.0,,1,0,0.00166379997972399
270957,10,8,20,0.8,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.00166379997972399
271908,11,8,20,0.8,0.2,cell_welch,125,38,87,0.696,0.95,1,0,0.0015710999723523855
271908,11,8,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.0015710999723523855
271909,11,8,20,0.8,0.2,cell_welch,100,32,68,0.68,0.8,1,0,0.003617500013206154
271909,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003617500013206154
271910,11,8,20,0.8,0.2,cell_welch,119,32,87,0.7310924369747899,0.8,1,0,0.0014161000144667923
271910,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014161000144667923
271911,11,8,20,0.8,0.2,cell_welch,119,36,83,0.6974789915966386,0.9,1,0,0.001893900043796748
271911,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001893900043796748
271912,11,8,20,0.8,0.2,cell_welch,129,37,92,0.7131782945736435,0.925,1,0,0.0017828000127337873
271912,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0017828000127337873
271913,11,8,20,0.8,0.2,cell_welch,112,35,77,0.6875,0.875,1,0,0.0014544000150635839
271913,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014544000150635839
271914,11,8,20,0.8,0.2,cell_welch,107,31,76,0.7102803738317757,0.775,1,0,0.0014457000070251524
271914,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014457000070251524
271915,11,8,20,0.8,0.2,cell_welch,111,32,79,0.7117117117117117,0.8,1,0,0.0037321000127121806
271915,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0037321000127121806
271916,11,8,20,0.8,0.2,cell_welch,110,36,74,0.6727272727272727,0.9,1,0,0.0013794000260531902
271916,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013794000260531902
271917,11,8,20,0.8,0.2,cell_welch,105,35,70,0.6666666666666666,0.875,1,0,0.003372000006493181
271917,11,8,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.003372000006493181
271918,11,8,20,0.8,0.2,cell_welch,127,35,92,0.7244094488188977,0.875,1,0,0.003948300029151142
271918,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003948300029151142
271919,11,8,20,0.8,0.2,cell_welch,107,35,72,0.6728971962616822,0.875,1,0,0.001346500008367002
271919,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001346500008367002
271920,11,8,20,0.8,0.2,cell_welch,111,32,79,0.7117117117117117,0.8,1,0,0.001433999976143241
271920,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001433999976143241
271921,11,8,20,0.8,0.2,cell_welch,108,33,75,0.6944444444444444,0.825,1,0,0.0014745999942533672
271921,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014745999942533672
271922,11,8,20,0.8,0.2,cell_welch,127,34,93,0.7322834645669292,0.85,1,0,0.0014084999565966427
271922,11,8,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.0014084999565966427
271923,11,8,20,0.8,0.2,cell_welch,130,34,96,0.7384615384615385,0.85,1,0,0.001727700000628829
271923,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001727700000628829
271924,11,8,20,0.8,0.2,cell_welch,124,37,87,0.7016129032258065,0.925,1,0,0.001208100002259016
271924,11,8,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.001208100002259016
271925,11,8,20,0.8,0.2,cell_welch,111,32,79,0.7117117117117117,0.8,1,0,0.0017825000104494393
271925,11,8,20,0.8,0.2,donor_mean_welch,2,2,0,0.0,0.05,0,0,0.0017825000104494393
271926,11,8,20,0.8,0.2,cell_welch,125,39,86,0.688,0.975,1,0,0.00315730000147596
271926,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.00315730000147596
271927,11,8,20,0.8,0.2,cell_welch,129,29,100,0.7751937984496124,0.725,1,0,0.0014853000175207853
271927,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014853000175207853
271928,11,8,20,0.8,0.2,cell_welch,114,38,76,0.6666666666666666,0.95,1,0,0.002000899985432625
271928,11,8,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.002000899985432625
271929,11,8,20,0.8,0.2,cell_welch,113,35,78,0.6902654867256637,0.875,1,0,0.0013038000324741006
271929,11,8,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.0013038000324741006
271930,11,8,20,0.8,0.2,cell_welch,122,35,87,0.7131147540983607,0.875,1,0,0.0015457000117748976
271930,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0015457000117748976
271931,11,8,20,0.8,0.2,cell_welch,124,37,87,0.7016129032258065,0.925,1,0,0.0027068000053986907
271931,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0027068000053986907
271932,11,8,20,0.8,0.2,cell_welch,121,34,87,0.71900826446281,0.85,1,0,0.0013986999983899295
271932,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013986999983899295
271933,11,8,20,0.8,0.2,cell_welch,116,30,86,0.7413793103448276,0.75,1,0,0.0016873000422492623
271933,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0016873000422492623
271934,11,8,20,0.8,0.2,cell_welch,130,35,95,0.7307692307692307,0.875,1,0,0.003598499984946102
271934,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.003598499984946102
271935,11,8,20,0.8,0.2,cell_welch,123,35,88,0.7154471544715447,0.875,1,0,0.0016830000095069408
271935,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0016830000095069408
271936,11,8,20,0.8,0.2,cell_welch,116,34,82,0.7068965517241379,0.85,1,0,0.0016493999864906073
271936,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0016493999864906073
271937,11,8,20,0.8,0.2,cell_welch,117,34,83,0.7094017094017094,0.85,1,0,0.0012993999989703298
271937,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0012993999989703298
271938,11,8,20,0.8,0.2,cell_welch,126,35,91,0.7222222222222222,0.875,1,0,0.0015422999858856201
271938,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0015422999858856201
271939,11,8,20,0.8,0.2,cell_welch,123,37,86,0.6991869918699187,0.925,1,0,0.00149049999890849
271939,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.00149049999890849
271940,11,8,20,0.8,0.2,cell_welch,107,34,73,0.6822429906542056,0.85,1,0,0.0013968999846838415
271940,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013968999846838415
271941,11,8,20,0.8,0.2,cell_welch,117,33,84,0.717948717948718,0.825,1,0,0.001608799968380481
271941,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001608799968380481
271942,11,8,20,0.8,0.2,cell_welch,121,34,87,0.71900826446281,0.85,1,0,0.0013211999903433025
271942,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013211999903433025
271943,11,8,20,0.8,0.2,cell_welch,120,36,84,0.7,0.9,1,0,0.0014572999789379537
271943,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014572999789379537
271944,11,8,20,0.8,0.2,cell_welch,106,32,74,0.6981132075471698,0.8,1,0,0.0017072000191546977
271944,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0017072000191546977
271945,11,8,20,0.8,0.2,cell_welch,114,36,78,0.6842105263157895,0.9,1,0,0.0014570000348612666
271945,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014570000348612666
271946,11,8,20,0.8,0.2,cell_welch,109,36,73,0.6697247706422018,0.9,1,0,0.0014247000217437744
271946,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014247000217437744
271947,11,8,20,0.8,0.2,cell_welch,118,35,83,0.7033898305084746,0.875,1,0,0.0013210000470280647
271947,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013210000470280647
271948,11,8,20,0.8,0.2,cell_welch,127,34,93,0.7322834645669292,0.85,1,0,0.00134529999922961
271948,11,8,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.00134529999922961
271949,11,8,20,0.8,0.2,cell_welch,128,35,93,0.7265625,0.875,1,0,0.002489000034984201
271949,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002489000034984201
271950,11,8,20,0.8,0.2,cell_welch,125,35,90,0.72,0.875,1,0,0.001218999968841672
271950,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001218999968841672
271951,11,8,20,0.8,0.2,cell_welch,112,31,81,0.7232142857142857,0.775,1,0,0.0016450999537482858
271951,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0016450999537482858
271952,11,8,20,0.8,0.2,cell_welch,128,34,94,0.734375,0.85,1,0,0.0013292999938130379
271952,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013292999938130379
271953,11,8,20,0.8,0.2,cell_welch,117,37,80,0.6837606837606838,0.925,1,0,0.001393500017002225
271953,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001393500017002225
271954,11,8,20,0.8,0.2,cell_welch,116,35,81,0.6982758620689655,0.875,1,0,0.0020392999867908657
271954,11,8,20,0.8,0.2,donor_mean_welch,1,0,1,1.0,0.0,1,0,0.0020392999867908657
271955,11,8,20,0.8,0.2,cell_welch,118,33,85,0.7203389830508474,0.825,1,0,0.0012593999854288995
271955,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0012593999854288995
271956,11,8,20,0.8,0.2,cell_welch,109,31,78,0.7155963302752294,0.775,1,0,0.0015450000064447522
271956,11,8,20,0.8,0.2,donor_mean_welch,3,2,1,0.3333333333333333,0.05,1,0,0.0015450000064447522
271957,11,8,20,0.8,0.2,cell_welch,113,32,81,0.7168141592920354,0.8,1,0,0.0013159000081941485
271957,11,8,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013159000081941485
272908,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006070500006899238
272908,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006070500006899238
272909,12,8,100,0.0,0.0,cell_welch,1,0,1,1.0,,1,0,0.00587009999435395
272909,12,8,100,0.0,0.0,donor_mean_welch,1,0,1,1.0,,1,0,0.00587009999435395
272910,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0055958000011742115
272910,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0055958000011742115
272911,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.00609229999827221
272911,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.00609229999827221
272912,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006052599987015128
272912,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006052599987015128
272913,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006463900033850223
272913,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006463900033850223
272914,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.00780510000186041
272914,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.00780510000186041
272915,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007509399962145835
272915,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007509399962145835
272916,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007500300009269267
272916,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007500300009269267
272917,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.008115900040138513
272917,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.008115900040138513
272918,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006669200025498867
272918,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006669200025498867
272919,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.005647700047120452
272919,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.005647700047120452
272920,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.005764200002886355
272920,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.005764200002886355
272921,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0059362000320106745
272921,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0059362000320106745
272922,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006889300013426691
272922,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006889300013426691
272923,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007268999994266778
272923,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007268999994266778
272924,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.008325800008606166
272924,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.008325800008606166
272925,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0063303999486379325
272925,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0063303999486379325
272926,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007834899995941669
272926,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007834899995941669
272927,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.008423199993558228
272927,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.008423199993558228
272928,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.008335800026543438
272928,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.008335800026543438
272929,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006887499999720603
272929,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006887499999720603
272930,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007495799975004047
272930,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007495799975004047
272931,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007014500035438687
272931,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007014500035438687
272932,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007311500026844442
272932,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007311500026844442
272933,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006952300027478486
272933,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006952300027478486
272934,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007798900012858212
272934,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007798900012858212
272935,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.008263399999123067
272935,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.008263399999123067
272936,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.006353000004310161
272936,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.006353000004310161
272937,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007761299959383905
272937,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007761299959383905
272938,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0073850000044330955
272938,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0073850000044330955
272939,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007582299993373454
272939,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007582299993373454
272940,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.007406199991237372
272940,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.007406199991237372
272941,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.005637699970975518
272941,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.005637699970975518
272942,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.005529200017917901
272942,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.005529200017917901
272943,12,8,100,0.0,0.0,cell_welch,1,0,1,1.0,,1,0,0.00673679995816201
272943,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.00673679995816201
272944,12,8,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.005604500009212643
272944,12,8,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.005604500009212643
