prespecified_interaction,status,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
TGFB1-TGFBR-family,FOUND,Cycling_Myeloid,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.40811113,0.0,0.11053045,0.39688222982987953,0.264335869765255,0.004376224,0.8059498,1.0696441996325291e-05,0.01780689997721974
TGFB1-TGFBR-family,FOUND,T cells CD4+,CAFs MSC iCAF-like,TGFB1,TGFBR3,0.40775824,0.0,0.166228,0.47411610871532395,0.5393203753645195,0.005233987,0.83588713,5.71757921717162e-06,0.01784210744450192
TGFB1-TGFBR-family,FOUND,Macrophage,CAFs myCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.40746298,0.0,0.113504015,0.5347637230598993,0.3715016802636308,0.00816423,0.8080173,4.7810355867770746e-06,0.017867603135338937
TGFB1-TGFBR-family,FOUND,Macrophage,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.40746298,0.0,0.113504015,0.5347637230598993,0.3715016802636308,0.00816423,0.8080173,4.7810355867770746e-06,0.017867603135338937
TGFB1-TGFBR-family,FOUND,Monocyte,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.40471613,0.0,0.109366536,0.3916875403143403,0.3207046461170263,0.004330141,0.80512065,1.0707732456739603e-05,0.018096183895832615
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,Myoepithelial,TGFB1,TGFBR3,0.40429902,0.0,0.15748864,0.41989892058107875,0.3801621854695152,0.004958812,0.83214915,8.632306559529197e-06,0.01812707243248149
TGFB1-TGFBR-family,FOUND,DCs,NKT cells,TGFB1,TGFBR3,0.40427998,0.0,0.14303954,0.3829582917357792,0.3939448983962186,0.004503857,0.8253206,1.1406419355915843e-05,0.0181279095823391
TGFB1-TGFBR-family,FOUND,Macrophage,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.4040283,0.0,0.10913072,0.39063546666522087,0.3064241804654966,0.0043208045,0.80495125,1.0790991851479619e-05,0.018155064372886557
TGFB1-TGFBR-family,FOUND,Endothelial RGS5,Endothelial RGS5,TGFB1,TGFBR3,0.4022285,0.0,0.1606222,0.4398287830721729,0.2854941667166647,0.005057478,0.8335206,9.163543015841099e-06,0.018318822221844916
TGFB1-TGFBR-family,FOUND,DCs,Macrophage,TGFB1,TGFBR1_TGFBR2,0.4007303,0.0,0.13915537,0.45871448242401336,0.34071782257710737,0.005509568,0.82332724,6.446013011215417e-06,0.0184462149454975
TGFB1-TGFBR-family,FOUND,DCs,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.40066212,0.0,0.13908078,0.37335138155816194,0.27676415188219394,0.0043792077,0.82328826,1.227020001089941e-05,0.01845084823105845
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,Myoepithelial,TGFB1,TGFBR3,0.39852616,0.0,0.15371273,0.4110662189257019,0.3445117886462513,0.0048399214,0.8304475,9.244206411522011e-06,0.01864847362403202
TGFB1-TGFBR-family,FOUND,T cells CD8+,Myoepithelial,TGFB1,TGFBR3,0.39617103,0.0,0.15217228,0.40746288892776117,0.4883757055483124,0.0047914176,0.8297372,9.499715005810257e-06,0.018836483200734798
TGFB1-TGFBR-family,FOUND,DCs,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.39175603,0.0,0.12933539,0.4291561829199912,0.2751990708222909,0.0051207663,0.8179416,9.904044435387977e-06,0.019213943140172156
TGFB1-TGFBR-family,FOUND,NKT cells,DCs,TGFB1,TGFBR1_TGFBR2,0.39095417,0.0,0.108959936,0.3794932708113317,0.4936563603361178,0.004314042,0.8048283,1.1698152613694116e-05,0.019288320130813445
TGFB1-TGFBR-family,FOUND,Endothelial Lymphatic LYVE1,Myoepithelial,TGFB1,TGFBR3,0.39043123,0.0,0.14841801,0.39868077128360335,0.30677338706738755,0.004673207,0.8279654,1.0148631983332947e-05,0.019333097819942607
TGFB1-TGFBR-family,FOUND,NKT cells,CAFs myCAF-like,TGFB1,TGFBR3,0.39016116,0.0,0.10800762,0.31546196676341803,0.4379857013856525,0.0034008138,0.8041379,1.8768163294881134e-05,0.019355076437951993
TGFB1-TGFBR-family,FOUND,NKT cells,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.38936412,0.0,0.10705047,0.507071769468485,0.5382757424911062,0.007700032,0.803436,4.435453834065782e-06,0.019424748948054293
TGFB1-TGFBR-family,FOUND,NKT cells,CAFs myCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.38936412,0.0,0.10705047,0.507071769468485,0.5382757424911062,0.007700032,0.803436,4.435453834065782e-06,0.019424748948054293
TGFB1-TGFBR-family,FOUND,Cycling T-cells,NKT cells,TGFB1,TGFBR3,0.3887554,0.0,0.13492201,0.359205224966562,0.3856268186100574,0.004248262,0.82106906,1.362251263656826e-05,0.0194845977195575
TGFB1-TGFBR-family,FOUND,NKT cells,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.38592944,0.0,0.10292582,0.36294351307380657,0.47319824269297206,0.004075134,0.80031484,1.3251575945233158e-05,0.01972009370126342
TGFB1-TGFBR-family,FOUND,Cycling T-cells,Macrophage,TGFB1,TGFBR1_TGFBR2,0.38520575,0.0,0.13125826,0.4349614156547962,0.3323997427909462,0.0051968982,0.81903785,7.7160219247107e-06,0.019775807228430888
TGFB1-TGFBR-family,FOUND,Cycling T-cells,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.38513756,0.0,0.1311879,0.3495983147889447,0.2684460720960328,0.0041306866,0.8189981,1.462169509286718e-05,0.019782339367017125
TGFB1-TGFBR-family,FOUND,T cells CD4+,Endothelial RGS5,TGFB1,TGFBR3,0.38480926,0.0,0.14779857,0.4131767197514188,0.42869600757447945,0.004653703,0.8276673,9.09239744289174e-06,0.019813715441173746
TGFB1-TGFBR-family,FOUND,Endothelial RGS5,Myoepithelial,TGFB1,TGFBR3,0.38170418,0.0,0.14270984,0.385328108151415,0.2632891237558941,0.004493475,0.8251542,1.1202906460948674e-05,0.020107719464982434
TGFB1-TGFBR-family,FOUND,B cells Memory,CAFs MSC iCAF-like,TGFB1,TGFBR3,0.3801719,0.0,0.14338729,0.43190800911591626,0.4427446702167381,0.0045148064,0.82549554,7.895572060014595e-06,0.02025418352551025
TGFB1-TGFBR-family,FOUND,Endothelial ACKR1,CAFs MSC iCAF-like,TGFB1,TGFBR3,0.37918416,0.0,0.14256947,0.43039691432770333,0.3244435029585493,0.0044890554,0.8250832,7.98039593728049e-06,0.020344602760074
TGFB1-TGFBR-family,FOUND,NK cells,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR2,0.4014616,0.0,0.095020324,0.475884995900834,0.5514691817034518,0.0068347156,0.79385227,5.640015175560144e-06,0.020577496724757536
TGFB1-TGFBR-family,FOUND,Cycling T-cells,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.37623146,0.0,0.12199557,0.40540311615077396,0.26688099103612967,0.004830161,0.81355107,1.0503639984276326e-05,0.02060903134109937
TGFB1-TGFBR-family,FOUND,NK cells,Monocyte,TGFB1,TGFBR1_TGFBR2,0.40062958,0.0,0.093924314,0.36002324570363076,0.4870549060061048,0.003718738,0.79290134,1.3533432797016357e-05,0.0207938190042981
TGFB1-TGFBR-family,FOUND,Cycling_Myeloid,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR2,0.3945343,0.0,0.093021624,0.46528613631619326,0.295050625836006,0.0066909515,0.79210734,8.534705182200334e-06,0.0209941918996202
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,NKT cells,TGFB1,TGFBR3,0.37150025,0.0,0.12589955,0.33280423592123864,0.4052142553516506,0.0039641736,0.81592834,1.658700931609012e-05,0.021054755100276736
TGFB1-TGFBR-family,FOUND,Monocyte,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR2,0.39113933,0.0,0.09204208,0.46009144680065406,0.35141940218777734,0.0066204937,0.7912344,6.378351027990489e-06,0.021234241705728275
TGFB1-TGFBR-family,FOUND,Cycling_Myeloid,Monocyte,TGFB1,TGFBR1_TGFBR2,0.3937023,0.0,0.091948666,0.34942438611899,0.23063635013865902,0.0036405164,0.7911505,1.4637396048954632e-05,0.021259490332029174
TGFB1-TGFBR-family,FOUND,Macrophage,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR2,0.3904515,0.0,0.09184362,0.45903937315153465,0.33713893653624755,0.006606219,0.79105604,6.4278917587675e-06,0.02128520733026263
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,Macrophage,TGFB1,TGFBR1_TGFBR2,0.36795056,0.0,0.12248082,0.4085604266094728,0.35198717953253944,0.0048493734,0.81385195,9.414306351573378e-06,0.021406768886617487
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.3678824,0.0,0.122415155,0.32319732574362137,0.288033508837626,0.003854461,0.81381136,1.7762688650846966e-05,0.021414010853141516
TGFB1-TGFBR-family,FOUND,Monocyte,Monocyte,TGFB1,TGFBR1_TGFBR2,0.3903073,0.0,0.09098042,0.34422969660345076,0.28700512649043036,0.0036021809,0.79027456,1.519200535087476e-05,0.021487844405673206
TGFB1-TGFBR-family,FOUND,Macrophage,Monocyte,TGFB1,TGFBR1_TGFBR2,0.38961947,0.0,0.09078425,0.34317762295433135,0.27272466083890057,0.0035944139,0.7900956,1.5307597075420932e-05,0.021540462467275916
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,NKT cells,TGFB1,TGFBR3,0.36572737,0.0,0.122881025,0.3239715342658618,0.36956385852838675,0.0038691296,0.81409895,1.7650687810312248e-05,0.021614051605296846
TGFB1-TGFBR-family,FOUND,DCs,DCs,TGFB1,TGFBR1_TGFBR2,0.36429217,0.0,0.099283434,0.3386992679707457,0.23974790788964764,0.003930921,0.7974203,1.585147530407828e-05,0.021748825341851224
TGFB1-TGFBR-family,FOUND,T cells CD4+,Myoepithelial,TGFB1,TGFBR3,0.36428493,0.0,0.13131627,0.3586760448306609,0.4064909646137088,0.0041347286,0.81907064,1.3681464299824363e-05,0.021750194929961185
TGFB1-TGFBR-family,FOUND,DCs,CAFs myCAF-like,TGFB1,TGFBR3,0.36349916,0.0,0.09841569,0.27466796392283194,0.18407724893918237,0.0030987947,0.7967103,2.5149054364311056e-05,0.02181681977117435
TGFB1-TGFBR-family,FOUND,T cells CD8+,NKT cells,TGFB1,TGFBR3,0.36337224,0.0,0.12164956,0.320368204267921,0.5134277754304478,0.003830355,0.8133356,1.8112778114646052e-05,0.021830522188951713
TGFB1-TGFBR-family,FOUND,DCs,CAFs myCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.36270213,0.0,0.097543545,0.46627776662789894,0.2843672900446361,0.0070162085,0.7959885,9.240413462776721e-06,0.02189246283192155
TGFB1-TGFBR-family,FOUND,DCs,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.36270213,0.0,0.097543545,0.46627776662789894,0.2843672900446361,0.0070162085,0.7959885,9.240413462776721e-06,0.02189246283192155
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,Macrophage,TGFB1,TGFBR1_TGFBR2,0.36217773,0.0,0.11954425,0.3997277249540959,0.31633678270927557,0.004733106,0.8120067,1.0068582407490108e-05,0.02193891864323363
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.36210954,0.0,0.11948016,0.3143646240882445,0.25238311201436214,0.0037620473,0.81196576,1.891484111417448e-05,0.021944871304759243
TGFB1-TGFBR-family,FOUND,T cells CD8+,Macrophage,TGFB1,TGFBR1_TGFBR2,0.35982257,0.0,0.11834622,0.3961243949561552,0.4602006996113366,0.004685673,0.81123674,1.0342037891619647e-05,0.022165229631789928
TGFB1-TGFBR-family,FOUND,T cells CD8+,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.35975438,0.0,0.11828278,0.31076129409030373,0.39624702891642316,0.0037243457,0.8111957,1.9390874416015624e-05,0.02216936981420916
TGFB1-TGFBR-family,FOUND,DCs,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.35926744,0.0,0.093785204,0.3221495102332205,0.2192897902465019,0.0037132304,0.7927796,1.789347565662652e-05,0.022214495578733333
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.3589763,0.0,0.11383753,0.3790021271054506,0.2864684277777229,0.0045071607,0.80824476,1.1737428655061719e-05,0.022240299278578873
TGFB1-TGFBR-family,FOUND,Endothelial Lymphatic LYVE1,NKT cells,TGFB1,TGFBR3,0.35763246,0.0,0.11864832,0.31158608662376325,0.331825456949523,0.0037358552,0.8114318,1.9289687445789222e-05,0.022382947446376665
TGFB1-TGFBR-family,FOUND,B cells Memory,Endothelial RGS5,TGFB1,TGFBR3,0.3572229,0.0,0.12749018,0.3709686201520111,0.3321203024266981,0.004014257,0.81686926,1.248805453454915e-05,0.022431055670055818
TGFB1-TGFBR-family,FOUND,Endothelial ACKR1,Endothelial RGS5,TGFB1,TGFBR3,0.35623518,0.0,0.12676302,0.36945752536379817,0.2138191351685093,0.003991361,0.81644106,1.5526574457397548e-05,0.022529744128046824
TGFB1-TGFBR-family,FOUND,NKT cells,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR2,0.3723526,0.0,0.08662163,0.43134741956012035,0.503912998763723,0.006230606,0.7861771,7.929329882371633e-06,0.022557117363211178
TGFB1-TGFBR-family,FOUND,B cells Naive,CAFs MSC iCAF-like,TGFB1,TGFBR3,0.35419035,0.0,0.12187528,0.392155369621881,0.37726509636794553,0.003837462,0.81347626,1.0664876205210082e-05,0.022734267045248974
TGFB1-TGFBR-family,FOUND,Endothelial Lymphatic LYVE1,Macrophage,TGFB1,TGFBR1_TGFBR2,0.35408276,0.0,0.11542648,0.3873422773119974,0.2785983811304118,0.0045700716,0.80931664,1.1051779173808912e-05,0.022744982923056357
TGFB1-TGFBR-family,FOUND,Endothelial Lymphatic LYVE1,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.3540146,0.0,0.1153646,0.30197917644614597,0.21464471043549835,0.0036324614,0.80927527,2.0689131503836427e-05,0.022751505406649983
TGFB1-TGFBR-family,FOUND,NKT cells,Monocyte,TGFB1,TGFBR1_TGFBR2,0.3715206,0.0,0.08562249,0.3154856693629171,0.43949872306637605,0.0033900447,0.78520036,1.8766442767003925e-05,0.022797194522758555
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.35320345,0.0,0.1111082,0.37016942545007375,0.25081803095445904,0.004399098,0.80635715,1.2564284266980986e-05,0.022839663376156387
TGFB1-TGFBR-family,FOUND,T cells CD8+,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.3508483,0.0,0.10999472,0.36656609545213303,0.3946819478565201,0.0043550124,0.8055696,1.2921396169316379e-05,0.023074143440975584
TGFB1-TGFBR-family,FOUND,PVL Differentiated,CAFs MSC iCAF-like,TGFB1,TGFBR3,0.35067284,0.0,0.118962884,0.38677340772243934,0.3229335234899916,0.00374576,0.81163436,1.109463567959637e-05,0.023096668961486017
TGFB1-TGFBR-family,FOUND,NK cells,PVL Immature,TGFB1,TGFBR3,0.393295,0.0,0.08426231,0.2910245790365398,0.46123743879511986,0.00265315,0.7838468,2.239623139669668e-05,0.023149270748263978
TGFB1-TGFBR-family,FOUND,Endothelial RGS5,NKT cells,TGFB1,TGFBR3,0.34890538,0.0,0.11408509,0.2982334234915749,0.2883411936380295,0.0035921738,0.808413,2.126706162035308e-05,0.02329091993857882
TGFB1-TGFBR-family,FOUND,Cycling T-cells,DCs,TGFB1,TGFBR1_TGFBR2,0.3487676,0.0,0.093649074,0.31494620120152844,0.23142982810348642,0.0037078406,0.7926603,1.8835356211387747e-05,0.023306947481153445
TGFB1-TGFBR-family,FOUND,Cycling T-cells,CAFs myCAF-like,TGFB1,TGFBR3,0.3479746,0.0,0.09283057,0.25091489715361476,0.17575916915302114,0.0029229373,0.791938,2.9757908824330645e-05,0.023385271528423526
TGFB1-TGFBR-family,FOUND,Cycling T-cells,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.34717757,0.0,0.09200792,0.4425246998586817,0.2760492102584749,0.006618037,0.79120374,9.835776429310954e-06,0.02345497153765349
TGFB1-TGFBR-family,FOUND,Cycling T-cells,CAFs myCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.34717757,0.0,0.09200792,0.4425246998586817,0.2760492102584749,0.006618037,0.79120374,9.835776429310954e-06,0.02345497153765349
TGFB1-TGFBR-family,FOUND,Cycling PVL,CAFs MSC iCAF-like,TGFB1,TGFBR3,0.34582534,0.008,0.1149493,0.3793566171561915,0.20451847104841137,0.0036193852,0.8089968,6.51226228588032e-05,0.02358305551921436
TGFB1-TGFBR-family,FOUND,Cycling_Myeloid,PVL Immature,TGFB1,TGFBR3,0.3863677,0.0,0.0824899,0.28042571945189904,0.20481888292767408,0.0025973422,0.7820404,2.4165234698937714e-05,0.023630491911850557
TGFB1-TGFBR-family,FOUND,Endothelial RGS5,Macrophage,TGFB1,TGFBR1_TGFBR2,0.34535575,0.0,0.110987164,0.373989614179809,0.2351141178189183,0.004394306,0.80627203,1.3304667128569996e-05,0.023634761679759697
TGFB1-TGFBR-family,FOUND,Endothelial RGS5,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.34528756,0.0,0.110927664,0.2886265133139576,0.17116044712400488,0.0034927565,0.8062302,2.279071890008851e-05,0.023643305644852584
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,Endothelial ACKR1,TGFB1,TGFBR3,0.40213296,0.0,0.08242288,0.6172839628366454,0.32539095093281617,0.0025952323,0.78197116,2.0654908418189385e-05,0.023649476657663565
TGFB1-TGFBR-family,FOUND,Endothelial Lymphatic LYVE1,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.3451085,0.0,0.10728101,0.3577839778079752,0.21307962937559527,0.0042475685,0.8036058,1.5608076157110898e-05,0.02366182432485439
TGFB1-TGFBR-family,FOUND,Cycling T-cells,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.34374288,0.0,0.08846286,0.2983964434640033,0.21097171046034066,0.0035025035,0.7879396,2.124439438670969e-05,0.02380973580726164
TGFB1-TGFBR-family,FOUND,Monocyte,PVL Immature,TGFB1,TGFBR3,0.38297272,0.0,0.08162126,0.2752310299363598,0.2611876592794454,0.0025699916,0.7811369,2.5042080508041004e-05,0.023873125120296414
TGFB1-TGFBR-family,FOUND,Macrophage,PVL Immature,TGFB1,TGFBR3,0.38228488,0.0,0.08144527,0.27417895628724037,0.24690719362791563,0.0025644503,0.78095233,2.52273614210537e-05,0.02392036436080531
TGFB1-TGFBR-family,FOUND,Plasmablasts,Endothelial ACKR1,TGFB1,TGFBR3,0.40087038,0.0,0.08069641,0.6153522030338716,0.3050843888660141,0.0025408715,0.7801612,2.175400382935194e-05,0.024130854710056927
TGFB1-TGFBR-family,FOUND,PVL Immature,CAFs MSC iCAF-like,TGFB1,TGFBR3,0.33960253,0.0,0.10979697,0.369835452211933,0.2874637512189304,0.003457155,0.8054286,1.2602529739617373e-05,0.024252286380082484
TGFB1-TGFBR-family,FOUND,B cells Memory,Myoepithelial,TGFB1,TGFBR3,0.3366986,0.0,0.11327265,0.3164679452312532,0.30991525946592746,0.0035665927,0.807859,1.8619774515630744e-05,0.024571414855078896
TGFB1-TGFBR-family,FOUND,DCs,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR2,0.3456906,0.0,0.07892894,0.39055341671953425,0.2500045463172529,0.005677279,0.7782562,1.1935907094612733e-05,0.024601891077179482
TGFB1-TGFBR-family,FOUND,Endothelial RGS5,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.33638147,0.0,0.10315497,0.34443131467578686,0.1695953660641018,0.0040842067,0.80049247,2.1189690046484505e-05,0.024611084809963664
TGFB1-TGFBR-family,FOUND,Endothelial ACKR1,Myoepithelial,TGFB1,TGFBR3,0.33571085,0.0,0.11262658,0.3149568504430403,0.19161409220773867,0.00354625,0.80741465,1.883363106570577e-05,0.024690029482292625
TGFB1-TGFBR-family,FOUND,NK cells,Endothelial CXCL12,TGFB1,TGFBR3,0.38895997,0.0,0.07855169,0.27951323139758744,0.4337514297806378,0.0024733408,0.7778425,2.4311143881045033e-05,0.02469584620440561
TGFB1-TGFBR-family,FOUND,DCs,Monocyte,TGFB1,TGFBR1_TGFBR2,0.34485862,0.0,0.07801854,0.274691666522331,0.1855902706199059,0.003088982,0.7772535,2.514262628565399e-05,0.024858010355453958
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,DCs,TGFB1,TGFBR1_TGFBR2,0.33151245,0.0,0.08738661,0.2885452121562051,0.2510172648450797,0.0034598913,0.7869152,2.2805650170671495e-05,0.0251618548693372
TGFB1-TGFBR-family,FOUND,T cells CD4+,NKT cells,TGFB1,TGFBR3,0.33148617,0.0,0.104976855,0.2715813601708208,0.43154303449584425,0.0033053847,0.8018868,2.5728287780576867e-05,0.0251652783149871
TGFB1-TGFBR-family,FOUND,Cycling_Myeloid,Endothelial CXCL12,TGFB1,TGFBR3,0.3820327,0.0,0.076899394,0.2689143718129467,0.17733287391319202,0.0024213155,0.77600026,2.626097815623669e-05,0.025171637224504776
TGFB1-TGFBR-family,FOUND,B cells Naive,Endothelial RGS5,TGFB1,TGFBR3,0.33124137,0.0,0.10836316,0.33121598065797586,0.26664072857790555,0.0034120088,0.80439657,1.6766522474310213e-05,0.025195613938038045
TGFB1-TGFBR-family,FOUND,NKT cells,PVL Immature,TGFB1,TGFBR3,0.36418602,0.0,0.076814495,0.24648700269582613,0.4136812558553911,0.0024186422,0.77590424,3.06353690278907e-05,0.025198550685658253
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,CAFs myCAF-like,TGFB1,TGFBR3,0.3307194,0.0,0.08662284,0.22451390810829136,0.1953466058946144,0.0027274757,0.7861783,3.561814335961778e-05,0.02525389071611786
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,CAFs myCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.32992238,0.0,0.08585521,0.41612371081335836,0.29563664700006814,0.006175478,0.7854291,8.884635685020947e-06,0.025335539567422963
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.32992238,0.0,0.08585521,0.41612371081335836,0.29563664700006814,0.006175478,0.7854291,8.884635685020947e-06,0.025335539567422963
TGFB1-TGFBR-family,FOUND,Monocyte,Endothelial CXCL12,TGFB1,TGFBR3,0.3786377,0.0,0.07608962,0.2637196822974075,0.23370165026496337,0.0023958185,0.7750789,2.7296400937677943e-05,0.025399620243763785
TGFB1-TGFBR-family,FOUND,Macrophage,Endothelial CXCL12,TGFB1,TGFBR3,0.37794986,0.0,0.07592556,0.2626676086482881,0.21942118461343357,0.0023906527,0.77489066,2.7512377060305312e-05,0.025443859711447695
TGFB1-TGFBR-family,FOUND,T cells CD4+,Macrophage,TGFB1,TGFBR1_TGFBR2,0.32793647,0.0,0.102126256,0.34733755085905493,0.37831595867673307,0.004043477,0.79969096,1.4872263429827622e-05,0.02555363747492031
TGFB1-TGFBR-family,FOUND,T cells CD4+,Endothelial Lymphatic LYVE1,TGFB1,TGFBR3,0.3278683,0.0,0.10207151,0.2619744499932035,0.31436228798181964,0.0032139046,0.799648,2.7630616500225237e-05,0.025560535598057314
TGFB1-TGFBR-family,FOUND,PVL Differentiated,Endothelial RGS5,TGFB1,TGFBR3,0.32772386,0.0,0.10577366,0.3258340187585342,0.21230915569995162,0.0033304733,0.8024868,1.7429089755057033e-05,0.025577788261888557
TGFB1-TGFBR-family,FOUND,Endothelial CXCL12,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.32648772,0.0,0.08254721,0.27199545441867995,0.2305591472019339,0.0032682854,0.78209966,2.5646642275908786e-05,0.025726386429854413
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,DCs,TGFB1,TGFBR1_TGFBR2,0.32573956,0.0,0.08529145,0.27971251050082824,0.2153668680218158,0.003376938,0.7848735,2.428190932794227e-05,0.025810497599365476
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,CAFs myCAF-like,TGFB1,TGFBR3,0.32494655,0.0,0.084546,0.2156812064529145,0.15969620907135051,0.0026620824,0.78413147,3.7777122245743646e-05,0.02590267361479444
TGFB1-TGFBR-family,FOUND,Cycling T-cells,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR2,0.33016604,0.0,0.0744497,0.3668003499503171,0.24168646653109166,0.005355092,0.773174,1.2901251041411236e-05,0.025905649661641796
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.32414952,0.0,0.08379676,0.4072910091579815,0.25998625017680427,0.0060274163,0.7833771,1.1053803368765303e-05,0.026003704865382622
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,CAFs myCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.32414952,0.0,0.08379676,0.4072910091579815,0.25998625017680427,0.0060274163,0.7833771,1.1053803368765303e-05,0.026003704865382622
TGFB1-TGFBR-family,FOUND,T cells CD8+,DCs,TGFB1,TGFBR1_TGFBR2,0.32338443,0.0,0.0844367,0.27610918050288746,0.35923078492387683,0.0033430955,0.7840219,2.489608079987377e-05,0.026087999517575906
TGFB1-TGFBR-family,FOUND,Cycling PVL,Endothelial RGS5,TGFB1,TGFBR3,0.32287636,0.025,0.10220505,0.31841722819228635,0.09389410325837139,0.0032181097,0.7997527,7.15654187153049e-05,0.02615024407953545
TGFB1-TGFBR-family,FOUND,Cycling T-cells,Monocyte,TGFB1,TGFBR1_TGFBR2,0.32933405,0.0,0.073590964,0.25093859975311383,0.17727219083374468,0.0029136816,0.77215505,2.975183140971557e-05,0.026169681603538296
TGFB1-TGFBR-family,FOUND,T cells CD8+,CAFs myCAF-like,TGFB1,TGFBR3,0.32259142,0.0,0.08369871,0.21207787645497378,0.3035601259734116,0.0026354042,0.78327775,3.882587361622776e-05,0.026174667415080875
TGFB1-TGFBR-family,FOUND,T cells CD8+,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.3217944,0.0,0.082956985,0.4036876791600408,0.40385016707886534,0.005967012,0.7825213,9.785533286358228e-06,0.026279199179648376
